DHSID,GPS_Dataset,DHSCC,DHSYEAR,DHSCLUST,SurveyID,All_Population_Count_2005,All_Population_Count_2010,All_Population_Count_2015,Annual_Precipitation_2000,Annual_Precipitation_2005,Annual_Precipitation_2010,Annual_Precipitation_2015,Aridity_2000,Aridity_2005,Aridity_2010,Aridity_2015,BUILT_Population_1990,BUILT_Population_2000,BUILT_Population_2014,Day_Land_Surface_Temp_2000,Day_Land_Surface_Temp_2005,Day_Land_Surface_Temp_2010,Day_Land_Surface_Temp_2015,Diurnal_Temperature_Range_2000,Diurnal_Temperature_Range_2005,Diurnal_Temperature_Range_2010,Diurnal_Temperature_Range_2015,Drought_Episodes,Enhanced_Vegetation_Index_1985,Enhanced_Vegetation_Index_1990,Enhanced_Vegetation_Index_1995,Enhanced_Vegetation_Index_2000,Enhanced_Vegetation_Index_2005,Enhanced_Vegetation_Index_2010,Enhanced_Vegetation_Index_2015,Frost_Days_2000,Frost_Days_2005,Frost_Days_2010,Frost_Days_2015,Global_Human_Footprint,Gross_Cell_Production,Growing_Season_Length,Irrigation,ITN_Coverage_2005,ITN_Coverage_2010,ITN_Coverage_2015,Land_Surface_Temperature_2000,Land_Surface_Temperature_2005,Land_Surface_Temperature_2010,Land_Surface_Temperature_2015,Livestock_Cattle,Livestock_Chickens,Livestock_Goats,Livestock_Pigs,Livestock_Sheep,Malaria_Incidence_2000,Malaria_Incidence_2005,Malaria_Incidence_2010,Malaria_Incidence_2015,Malaria_Prevalence_2000,Malaria_Prevalence_2005,Malaria_Prevalence_2010,Malaria_Prevalence_2015,Maximum_Temperature_2000,Maximum_Temperature_2005,Maximum_Temperature_2010,Maximum_Temperature_2015,Mean_Temperature_2000,Mean_Temperature_2005,Mean_Temperature_2010,Mean_Temperature_2015,Minimum_Temperature_2000,Minimum_Temperature_2005,Minimum_Temperature_2010,Minimum_Temperature_2015,Nightlights_Composite,Night_Land_Surface_Temp2010,Night_Land_Surface_Temp2015,Night_Land_Surface_Temp_2000,Night_Land_Surface_Temp_2005,Night_Land_Surface_Temp_2010,Night_Land_Surface_Temp_2015,PET_2000,PET_2005,PET_2010,PET_2015,Proximity_to_National_Borders,Proximity_to_Protected_Areas,Proximity_to_Water,Rainfall_1985,Rainfall_1990,Rainfall_1995,Rainfall_2000,Rainfall_2005,Rainfall_2010,Rainfall_2015,Slope,SMOD_Population_1990,SMOD_Population_2000,SMOD_Population_2015,Temperature_April,Temperature_August,Temperature_December,Temperature_February,Temperature_January,Temperature_July,Temperature_June,Temperature_March,Temperature_May,Temperature_November,Temperature_October,Temperature_September,Travel_Times_2000,Travel_Times_2015,U5_Population_2000,U5_Population_2005,U5_Population_2010,U5_Population_2015,UN_Population_Count_2000,UN_Population_Count_2005,UN_Population_Count_2010,UN_Population_Count_2015,UN_Population_Density_2000,UN_Population_Density_2005,UN_Population_Density_2010,UN_Population_Density_2015,Wet_Days_2000,Wet_Days_2005,Wet_Days_2010,Wet_Days_2015
KE201400000011,KEGE71FL,KE,2014.0,11.0,KE2014DHS,177702.75,202734.0,231498.96875,42.625,40.06666946411133,67.09166717529297,85.66666412353516,11.31637191772461,10.38444995880127,18.011186599731445,24.245283126831055,0.3873022794723511,0.4445301294326782,0.5184436241785685,33.08636474609375,31.236665725708008,28.5,30.594999313354492,11.966667175292969,12.074999809265137,11.416666984558105,11.316666603088379,4.0,2241.0,2332.0,2225.0,2170.0,2291.0,2178.0,2184.0,0.0,0.0,0.0,0.0,92.2,3506.93310546875,8,5.373754978179932,-9999,-9999,-9999,23.48272705078125,22.656665802001953,21.21500015258789,22.947500228881836,0.0,113.032421875,0.0,8.678034464518229,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25.04166603088379,25.42500114440918,25.20833396911621,25.075000762939453,19.033334732055664,19.358333587646484,19.491666793823242,19.399999618530273,13.074999809265137,13.350000381469727,13.791666984558105,13.758333206176758,25.640073649088542,13.930000305175781,15.300000190734863,13.879091262817383,14.076666831970215,13.930000305175781,15.300000190734863,3.7666666507720947,3.8583333492279053,3.7250001430511475,3.5333333015441895,120344.488,2410.85033,72801.33866,820,958,778,546,674,994,900,0.6730936686197917,3.0,3.0,3.0,19.608999252319336,16.424999237060547,18.405000686645508,19.617000579833984,18.875,16.209999084472656,17.187999725341797,19.98699951171875,18.645000457763672,18.856000900268555,19.093000411987305,17.836000442504883,5.733333333333333,0.0,1436.2623697916667,1634.2880208333333,1864.4940104166667,2129.03828125,113934.6015625,135454.59375,160561.71875,189201.46875,8828.729166666666,10496.302083333334,12441.838541666666,14661.117708333333,8.816666603088379,8.550832748413086,10.480833053588867,13.119166374206543
KE201400000012,KEGE71FL,KE,2014.0,12.0,KE2014DHS,330560.125,377122.875,430631.03125,42.625,40.06666946411133,67.09166717529297,85.66666412353516,11.31637191772461,10.38444995880127,18.011186599731445,24.245283126831055,0.37095182592218573,0.42275766892866656,0.5106720490889116,30.58818244934082,28.729999542236328,26.758333206176758,28.613332748413086,11.966667175292969,12.074999809265137,11.416666984558105,11.316666603088379,4,2773,2786,2607,2748,2941,2762,2737,0.0,0.0,0.0,0.0,89.13333333333334,3506.93310546875,8,5.373754978179932,-9999,-9999,-9999,21.85727310180664,21.273332595825195,20.0766658782959,21.717500686645508,0.0,129.76434733072918,0.0,9.296466064453124,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25.04166603088379,25.42500114440918,25.20833396911621,25.075000762939453,19.033334732055664,19.358333587646484,19.491666793823242,19.399999618530273,13.074999809265137,13.350000381469727,13.791666984558105,13.758333206176758,24.564095332704742,13.395000457763672,14.821666717529297,13.126363754272461,13.816666603088379,13.395000457763672,14.821666717529297,3.7666666507720947,3.8583333492279053,3.7250001430511475,3.5333333015441895,119256.2842,2502.223405,71758.62516,856,987,776,576,716,1058,994,0.731585439046224,3.0,3.0,3.0,19.608999252319336,16.424999237060547,18.405000686645508,19.617000579833984,18.875,16.209999084472656,17.187999725341797,19.98699951171875,18.645000457763672,18.856000900268555,19.093000411987305,17.836000442504883,7.666666666666667,0.0,2536.7516741071427,2886.5078125,3293.1018415178573,3760.344308035714,171776.3125,204222.28125,242074.78125,285254.6875,13310.85,15825.06875,18758.2375,22104.225,8.816666603088379,8.550832748413086,10.480833053588867,13.119166374206543
KE201400000013,KEGE71FL,KE,2014.0,13.0,KE2014DHS,341375.9375,389462.25,444721.1875,42.625,40.06666946411133,67.09166717529297,85.66666412353516,11.31637191772461,10.38444995880127,18.011186599731445,24.245283126831055,0.35948801040649414,0.4632640251746544,0.6316374265230619,34.2481803894043,32.5966682434082,30.139999389648438,32.108333587646484,11.966667175292969,12.074999809265137,11.416666984558105,11.316666603088379,4.0,2386.0,2364.0,2372.0,2542.0,2719.0,2574.0,2763.0,0.0,0.0,0.0,0.0,88.5,3506.93310546875,8,0.0,-9999,-9999,-9999,24.548181533813477,23.93166732788086,22.56833267211914,24.219165802001953,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25.04166603088379,25.42500114440918,25.20833396911621,25.075000762939453,19.033334732055664,19.358333587646484,19.491666793823242,19.399999618530273,13.074999809265137,13.350000381469727,13.791666984558105,13.758333206176758,27.25987321239407,14.99666690826416,16.329999923706055,14.84818172454834,15.266666412353516,14.99666690826416,16.329999923706055,3.7666666507720947,3.8583333492279053,3.7250001430511475,3.5333333015441895,129769.4104,8862.06794,66487.4775,694,877,708,499,623,922,839,0.5763435363769531,3.0,3.0,3.0,20.381999969482422,17.788000106811523,19.420000076293945,20.81599998474121,20.01099967956543,17.45599937438965,18.283000946044922,21.15399932861328,19.645000457763672,19.83099937438965,20.010000228881836,18.996999740600586,14.5625,0.0,2244.55908203125,2554.029296875,2913.7900390625,3327.2138671875,239569.8125,284816.3125,337608.1875,397832.21875,17403.4921875,20690.4140625,24525.46484375,28900.42578125,8.816666603088379,8.550832748413086,10.480833053588867,13.119166374206543
KE201400000014,KEGE71FL,KE,2014.0,14.0,KE2014DHS,486303.375,554804.125,633522.6875,42.625,40.06666946411133,67.09166717529297,85.66666412353516,11.31637191772461,10.38444995880127,18.011186599731445,24.245283126831055,0.4288640703473772,0.5282716069902692,0.6749813897269112,34.2481803894043,32.5966682434082,30.139999389648438,32.108333587646484,11.966667175292969,12.074999809265137,11.416666984558105,11.316666603088379,4.0,2386.0,2364.0,2372.0,2542.0,2719.0,2574.0,2763.0,0.0,0.0,0.0,0.0,84.6,3506.93310546875,8,0.0,-9999,-9999,-9999,24.548181533813477,23.93166732788086,22.56833267211914,24.219165802001953,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25.04166603088379,25.42500114440918,25.20833396911621,25.075000762939453,19.033334732055664,19.358333587646484,19.491666793823242,19.399999618530273,13.074999809265137,13.350000381469727,13.791666984558105,13.758333206176758,29.03621971001059,14.99666690826416,16.329999923706055,14.84818172454834,15.266666412353516,14.99666690826416,16.329999923706055,3.7666666507720947,3.8583333492279053,3.7250001430511475,3.5333333015441895,130159.0376,9255.031225,66340.04823,694,877,708,499,623,922,839,0.573236083984375,3.0,3.0,3.0,20.381999969482422,17.788000106811523,19.420000076293945,20.81599998474121,20.01099967956543,17.45599937438965,18.283000946044922,21.15399932861328,19.645000457763672,19.83099937438965,20.010000228881836,18.996999740600586,14.0,0.0,3033.8173828125,3452.107177734375,3938.37158203125,4497.16796875,276415.84375,328620.84375,389531.125,459016.84375,21418.810416666667,25464.05,30183.84375,35568.125,8.816666603088379,8.550832748413086,10.480833053588867,13.119166374206543
KE201400000015,KEGE71FL,KE,2014.0,15.0,KE2014DHS,225498.4375,257262.203125,293763.875,42.625,40.06666946411133,67.09166717529297,85.66666412353516,11.31637191772461,10.38444995880127,18.011186599731445,24.245283126831055,0.29262898518488956,0.43457691486065203,0.6547891176663913,36.48090744018555,33.371665954589844,30.101667404174805,32.41999816894531,11.966667175292969,12.074999809265137,11.416666984558105,11.316666603088379,4,1972.0,1909.0,1857.0,1887.0,2015.0,1821.0,1876.0,0.0,0.0,0.0,0.0,85.28571428571429,3506.93310546875,8,0.0,-9999,-9999,-9999,25.39272689819336,24.058332443237305,22.265832901000977,24.09083366394043,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25.04166603088379,25.42500114440918,25.20833396911621,25.075000762939453,19.033334732055664,19.358333587646484,19.491666793823242,19.399999618530273,13.074999809265137,13.350000381469727,13.791666984558105,13.758333206176758,20.175882975260418,14.430000305175781,15.761666297912598,14.304545402526855,14.744999885559082,14.430000305175781,15.761666297912598,3.7666666507720947,3.8583333492279053,3.7250001430511475,3.5333333015441895,131492.65,10673.81244,64457.70687,755,931,755,553,678,946,939,0.6097492490495954,3.0,3.0,3.0,20.381999969482422,17.788000106811523,19.420000076293945,20.81599998474121,20.01099967956543,17.45599937438965,18.283000946044922,21.15399932861328,19.645000457763672,19.83099937438965,20.010000228881836,18.996999740600586,18.285714285714285,0.0,2076.1025390625,2362.3466796875,2695.107177734375,3077.5029296875,191855.96875,228091.8125,270369.25,318598.96875,15928.341517857143,18936.727678571428,22446.703125,26450.848214285714,8.816666603088379,8.550832748413086,10.480833053588867,13.119166374206543
KE201400000016,KEGE71FL,KE,2014.0,16.0,KE2014DHS,245125.8125,279654.28125,319333.09375,42.625,40.06666946411133,67.09166717529297,85.66666412353516,11.31637191772461,10.38444995880127,18.011186599731445,24.245283126831055,0.29442262649536133,0.3778773035321917,0.5152289526803153,36.48090744018555,33.371665954589844,30.101667404174805,32.41999816894531,11.966667175292969,12.074999809265137,11.416666984558105,11.316666603088379,4.0,1972,1909,1857,1887,2015,1821,1876,0.0,0.0,0.0,0.0,85.28571428571429,3506.93310546875,8,0.0,-9999,-9999,-9999,25.39272689819336,24.058332443237305,22.265832901000977,24.09083366394043,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25.04166603088379,25.42500114440918,25.20833396911621,25.075000762939453,19.033334732055664,19.358333587646484,19.491666793823242,19.399999618530273,13.074999809265137,13.350000381469727,13.791666984558105,13.758333206176758,18.236921639278016,14.430000305175781,15.761666297912598,14.304545402526855,14.744999885559082,14.430000305175781,15.761666297912598,3.7666666507720947,3.8583333492279053,3.7250001430511475,3.5333333015441895,131888.1359,10980.98737,64435.30734,739,930,740,506,663,915,819,0.5945080348423549,3.0,3.0,3.0,20.381999969482422,17.788000106811523,19.420000076293945,20.81599998474121,20.01099967956543,17.45599937438965,18.283000946044922,21.15399932861328,19.645000457763672,19.83099937438965,20.010000228881836,18.996999740600586,17.571428571428573,0.0,2270.2677083333333,2583.282291666667,2947.1638020833334,3365.3229166666665,173076.53125,205765.625,243904.609375,287413.5625,14369.199776785714,17083.11941964286,20249.504464285714,23861.714285714286,8.816666603088379,8.550832748413086,10.480833053588867,13.119166374206543
KE201400000017,KEGE71FL,KE,2014.0,17.0,KE2014DHS,16355.69140625,18659.556640625,21307.072265625,42.625,40.06666946411133,67.09166717529297,85.66666412353516,11.31637191772461,10.38444995880127,18.011186599731445,24.245283126831055,0.16071679041935846,0.28624600630540115,0.359772462111253,36.58454513549805,34.336666107177734,30.97333335876465,33.5,11.966667175292969,12.074999809265137,11.416666984558105,11.316666603088379,4,1839.0,1855.0,1781.0,1774.0,1800.0,1645.0,1798.0,0.0,0.0,0.0,0.0,72.625,3506.93310546875,8,0.0,-9999,-9999,-9999,25.23454475402832,24.41666603088379,22.774166107177734,24.542499542236328,0.0,249.8317413330078,0.0,26.32290267944336,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25.04166603088379,25.42500114440918,25.20833396911621,25.075000762939453,19.033334732055664,19.358333587646484,19.491666793823242,19.399999618530273,13.074999809265137,13.350000381469727,13.791666984558105,13.758333206176758,22.29093985721983,14.574999809265137,15.585000038146973,13.88454532623291,14.49666690826416,14.574999809265137,15.585000038146973,3.7666666507720947,3.8583333492279053,3.7250001430511475,3.5333333015441895,126010.3995,5577.235345,68923.01304,702.0,832.0,650.0,499.0,602.0,858.0,806.0,0.6582674980163574,3.0,3.0,3.0,20.833999633789062,18.000999450683594,19.759000778198242,21.0939998626709,20.46299934387207,17.826000213623047,18.726999282836914,21.540000915527344,19.85300064086914,20.06399917602539,20.38599967956543,19.090999603271484,19.9375,0.125,126.50714983258929,143.94941057477678,164.22612653459822,187.52739606584822,16703.748046875,19858.49609375,23539.14453125,27738.115234375,1213.467529296875,1442.6485595703125,1710.03466796875,2015.07470703125,8.816666603088379,8.550832748413086,10.480833053588867,13.119166374206543
KE201400000018,KEGE71FL,KE,2014.0,18.0,KE2014DHS,1880.364013671875,2145.232421875,2449.609130859375,42.625,40.06666946411133,67.09166717529297,85.66666412353516,11.31637191772461,10.38444995880127,18.011186599731445,24.245283126831055,0.007770132559996385,0.019245360906307515,0.032164665368887096,36.58454513549805,34.336666107177734,30.97333335876465,33.5,11.966667175292969,12.074999809265137,11.416666984558105,11.316666603088379,4,1839,1855,1781,1774,1800,1645,1798,0.0,0.0,0.0,0.0,68.71428571428571,3506.93310546875,8,0.0,-9999,-9999,-9999,25.23454475402832,24.41666603088379,22.774166107177734,24.542499542236328,0.0,318.01513671875,0.0,22.51273454938616,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25.04166603088379,25.42500114440918,25.20833396911621,25.075000762939453,19.033334732055664,19.358333587646484,19.491666793823242,19.399999618530273,13.074999809265137,13.350000381469727,13.791666984558105,13.758333206176758,6.160501752580915,14.574999809265137,15.585000038146973,13.88454532623291,14.49666690826416,14.574999809265137,15.585000038146973,3.7666666507720947,3.8583333492279053,3.7250001430511475,3.5333333015441895,129391.4618,8952.080152,65518.54965,755,931,755,553,678,946,939,0.5853243555341449,0.0,0.0,1.0,20.833999633789062,18.000999450683594,19.759000778198242,21.0939998626709,20.46299934387207,17.826000213623047,18.726999282836914,21.540000915527344,19.85300064086914,20.06399917602539,20.38599967956543,19.090999603271484,24.071428571428573,2.5714285714285716,26.59342384338379,30.260009765625,34.522438049316406,39.4206657409668,13460.2265625,16002.498046875,18968.53515625,22352.013671875,1117.5170200892858,1328.585658482143,1574.8367745535713,1855.7455357142858,8.816666603088379,8.550832748413086,10.480833053588867,13.119166374206543
KE201400000019,KEGE71FL,KE,2014.0,19.0,KE2014DHS,260674.21875,297392.84375,339588.5,42.625,40.06666946411133,67.09166717529297,85.66666412353516,11.31637191772461,10.38444995880127,18.011186599731445,24.245283126831055,0.3206515312194824,0.4922233990260533,0.6864171028137207,36.48090744018555,33.371665954589844,30.101667404174805,32.41999816894531,11.966667175292969,12.074999809265137,11.416666984558105,11.316666603088379,4.0,1972,1909,1857,1887,2015,1821,1876,0.0,0.0,0.0,0.0,86.07142857142857,3506.93310546875,8,0.0,-9999,-9999,-9999,25.39272689819336,24.058332443237305,22.265832901000977,24.09083366394043,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25.04166603088379,25.42500114440918,25.20833396911621,25.075000762939453,19.033334732055664,19.358333587646484,19.491666793823242,19.399999618530273,13.074999809265137,13.350000381469727,13.791666984558105,13.758333206176758,24.38702603044181,14.430000305175781,15.761666297912598,14.304545402526855,14.744999885559082,14.430000305175781,15.761666297912598,3.7666666507720947,3.8583333492279053,3.7250001430511475,3.5333333015441895,130246.3461,9400.03881,65776.66768,755,931,755,553,678,946,939,0.5859579358782087,3.0,3.0,3.0,20.381999969482422,17.788000106811523,19.420000076293945,20.81599998474121,20.01099967956543,17.45599937438965,18.283000946044922,21.15399932861328,19.645000457763672,19.83099937438965,20.010000228881836,18.996999740600586,16.357142857142858,0.0,2025.326171875,2304.5693359375,2629.19140625,3002.23486328125,190019.28125,225907.140625,267779.9375,315548.125,15775.900669642857,18755.40625,22231.79464285714,26197.633928571428,8.816666603088379,8.550832748413086,10.480833053588867,13.119166374206543
KE201400000020,KEGE71FL,KE,2014.0,20.0,KE2014DHS,168815.109375,192594.4375,219920.75,42.625,40.06666946411133,67.09166717529297,85.66666412353516,11.31637191772461,10.38444995880127,18.011186599731445,24.245283126831055,0.1789233501140888,0.3847989302415114,0.47265133490929234,36.48090744018555,33.371665954589844,30.101667404174805,32.41999816894531,11.966667175292969,12.074999809265137,11.416666984558105,11.316666603088379,4.0,1972.0,1909.0,1857.0,1887.0,2015.0,1821.0,1876.0,0.0,0.0,0.0,0.0,74.4,3506.93310546875,8,0.0,-9999,-9999,-9999,25.39272689819336,24.058332443237305,22.265832901000977,24.09083366394043,0.0,56.14989420572917,0.0,3.543293762207031,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25.04166603088379,25.42500114440918,25.20833396911621,25.075000762939453,19.033334732055664,19.358333587646484,19.491666793823242,19.399999618530273,13.074999809265137,13.350000381469727,13.791666984558105,13.758333206176758,14.790029591527478,14.430000305175781,15.761666297912598,14.304545402526855,14.744999885559082,14.430000305175781,15.761666297912598,3.7666666507720947,3.8583333492279053,3.7250001430511475,3.5333333015441895,130033.2606,9369.183501,65352.30039,755.0,931.0,755.0,553.0,678.0,946.0,939.0,0.5734088897705079,3.0,3.0,3.0,20.833999633789062,18.000999450683594,19.759000778198242,21.0939998626709,20.46299934387207,17.826000213623047,18.726999282836914,21.540000915527344,19.85300064086914,20.06399917602539,20.38599967956543,19.090999603271484,20.866666666666667,1.3333333333333333,1291.4244791666667,1469.48046875,1676.4716145833333,1914.33828125,148146.1875,176126.8125,208772.15625,246012.71875,11479.585416666667,13647.753125,16177.383333333333,19063.0875,8.816666603088379,8.550832748413086,10.480833053588867,13.119166374206543
KE201400000021,KEGE71FL,KE,2014.0,21.0,KE2014DHS,179328.875,204589.171875,233617.375,42.625,40.06666946411133,67.09166717529297,85.66666412353516,11.31637191772461,10.38444995880127,18.011186599731445,24.245283126831055,0.18313831090927124,0.4000426133473714,0.4721685250600179,36.48090744018555,33.371665954589844,30.101667404174805,32.41999816894531,11.966667175292969,12.074999809265137,11.416666984558105,11.316666603088379,4,1972.0,1909.0,1857.0,1887.0,2015.0,1821.0,1876.0,0.0,0.0,0.0,0.0,75.21428571428571,3506.93310546875,8,0.0,-9999,-9999,-9999,25.39272689819336,24.058332443237305,22.265832901000977,24.09083366394043,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25.04166603088379,25.42500114440918,25.20833396911621,25.075000762939453,19.033334732055664,19.358333587646484,19.491666793823242,19.399999618530273,13.074999809265137,13.350000381469727,13.791666984558105,13.758333206176758,15.719145176774365,14.430000305175781,15.761666297912598,14.304545402526855,14.744999885559082,14.430000305175781,15.761666297912598,3.7666666507720947,3.8583333492279053,3.7250001430511475,3.5333333015441895,129799.007,9117.768144,65637.69073,755.0,931.0,755.0,553.0,678.0,946.0,939.0,0.5641653878348214,3.0,3.0,3.0,20.833999633789062,18.000999450683594,19.759000778198242,21.0939998626709,20.46299934387207,17.826000213623047,18.726999282836914,21.540000915527344,19.85300064086914,20.06399917602539,20.38599967956543,19.090999603271484,19.571428571428573,0.7142857142857143,1450.870814732143,1650.910435267857,1883.4580078125,2150.692801339286,162639.3125,193357.1875,229196.296875,270080.21875,13502.81919642857,16053.112723214286,19028.587053571428,22422.897321428572,8.816666603088379,8.550832748413086,10.480833053588867,13.119166374206543
KE201400000022,KEGE71FL,KE,2014.0,22.0,KE2014DHS,157703.78125,179917.96875,205445.65625,42.625,40.06666946411133,67.09166717529297,85.66666412353516,11.31637191772461,10.38444995880127,18.011186599731445,24.245283126831055,0.3311278422673543,0.5021892388661703,0.6875600814819336,34.2481803894043,32.5966682434082,30.139999389648438,32.108333587646484,11.966667175292969,12.074999809265137,11.416666984558105,11.316666603088379,4.0,2386,2364,2372,2542,2719,2574,2763,0.0,0.0,0.0,0.0,90.0,3506.93310546875,8,0.0,-9999,-9999,-9999,24.548181533813477,23.93166732788086,22.56833267211914,24.219165802001953,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25.04166603088379,25.42500114440918,25.20833396911621,25.075000762939453,19.033334732055664,19.358333587646484,19.491666793823242,19.399999618530273,13.074999809265137,13.350000381469727,13.791666984558105,13.758333206176758,24.5375,14.99666690826416,16.329999923706055,14.84818172454834,15.266666412353516,14.99666690826416,16.329999923706055,3.7666666507720947,3.8583333492279053,3.7250001430511475,3.5333333015441895,128208.0805,7378.318781,67706.17307,694,877,708,499,623,922,839,0.543755326952253,3.0,3.0,3.0,20.381999969482422,17.788000106811523,19.420000076293945,20.81599998474121,20.01099967956543,17.45599937438965,18.283000946044922,21.15399932861328,19.645000457763672,19.83099937438965,20.010000228881836,18.996999740600586,14.428571428571429,0.0,1416.3525390625,1611.6329345703125,1838.64794921875,2099.52490234375,162662.78125,193385.09375,229229.28125,270118.6875,13504.796875,16055.464285714286,19031.366071428572,22426.13839285714,8.816666603088379,8.550832748413086,10.480833053588867,13.119166374206543
KE201400000023,KEGE71FL,KE,2014.0,23.0,KE2014DHS,113683.8359375,129697.359375,148099.5,42.625,40.06666946411133,67.09166717529297,85.66666412353516,11.31637191772461,10.38444995880127,18.011186599731445,24.245283126831055,0.4281912644704183,0.6649344364802042,0.7959989706675211,35.20818328857422,32.86833190917969,29.97166633605957,32.66166687011719,11.966667175292969,12.074999809265137,11.416666984558105,11.316666603088379,4.0,1696.0,1681.0,1605.0,1633.0,1697.0,1586.0,1661.0,0.0,0.0,0.0,0.0,89.8,3506.93310546875,8,0.0,-9999,-9999,-9999,24.812726974487305,23.718334197998047,22.248332977294922,24.330833435058594,0.0,39.19647216796875,0.0,7.495256042480468,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25.04166603088379,25.42500114440918,25.20833396911621,25.075000762939453,19.033334732055664,19.358333587646484,19.491666793823242,19.399999618530273,13.074999809265137,13.350000381469727,13.791666984558105,13.758333206176758,26.16663198002049,14.524999618530273,16.0,14.417272567749023,14.568333625793457,14.524999618530273,16.0,3.7666666507720947,3.8583333492279053,3.7250001430511475,3.5333333015441895,124061.6439,3287.600111,71578.16161,702.0,819.0,692.0,498.0,602.0,885.0,792.0,0.6110289255777995,3.0,3.0,3.0,20.381999969482422,17.788000106811523,19.420000076293945,20.81599998474121,20.01099967956543,17.45599937438965,18.283000946044922,21.15399932861328,19.645000457763672,19.83099937438965,20.010000228881836,18.996999740600586,14.0,0.0,800.0513392857143,910.3589564732143,1038.5922154017858,1185.953125,116666.3359375,138699.859375,164408.609375,193735.921875,9040.413541666667,10747.779166666667,12739.9375,15012.494791666666,8.816666603088379,8.550832748413086,10.480833053588867,13.119166374206543
KE201400000024,KEGE71FL,KE,2014.0,24.0,KE2014DHS,90045.1015625,102728.875,117304.578125,42.625,40.06666946411133,67.09166717529297,85.66666412353516,11.31637191772461,10.38444995880127,18.011186599731445,24.245283126831055,0.30231096194340634,0.5656811274014987,0.7219244150015024,35.20818328857422,32.86833190917969,29.97166633605957,32.66166687011719,11.966667175292969,12.074999809265137,11.416666984558105,11.316666603088379,4.0,1696.0,1681.0,1605.0,1633.0,1697.0,1586.0,1661.0,0.0,0.0,0.0,0.0,88.0,3506.93310546875,8,0.0,-9999,-9999,-9999,24.812726974487305,23.718334197998047,22.248332977294922,24.330833435058594,0.0,71.95938110351562,0.0,14.490354265485491,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25.04166603088379,25.42500114440918,25.20833396911621,25.075000762939453,19.033334732055664,19.358333587646484,19.491666793823242,19.399999618530273,13.074999809265137,13.350000381469727,13.791666984558105,13.758333206176758,26.498575846354168,14.524999618530273,16.0,14.417272567749023,14.568333625793457,14.524999618530273,16.0,3.7666666507720947,3.8583333492279053,3.7250001430511475,3.5333333015441895,123981.747,3258.864784,71492.6729,702.0,819.0,692.0,498.0,602.0,885.0,792.0,0.6511102403913226,3.0,3.0,3.0,20.381999969482422,17.788000106811523,19.420000076293945,20.81599998474121,20.01099967956543,17.45599937438965,18.283000946044922,21.15399932861328,19.645000457763672,19.83099937438965,20.010000228881836,18.996999740600586,14.642857142857142,0.0,709.4018880208333,807.2110677083333,920.9149739583333,1051.5791666666667,111711.234375,132809.09375,157425.9375,185507.78125,9274.780691964286,11026.42299107143,13070.22544642857,15401.70982142857,8.816666603088379,8.550832748413086,10.480833053588867,13.119166374206543
